ID Transaksi;Tanggal;No Rekening;Nama Nasabah;Jenis Biller;Nama Biller;Nomor Pelanggan;Nominal;Biaya Admin;Total Bayar;Channel;Status
TRX184074;2026-01-23;1000001997;Fajar Hidayat;TV Kabel;First Media;9437908019;314619;2500;317119;Mobile Banking;Gagal
TRX184116;2026-01-13;1000000353;Hadi Wijaya;Internet;Biznet;3256952796;455352;2000;457352;Teller;Gagal
TRX184130;2026-02-10;1000000687;Intan Sari;Air;PDAM;5975429343;245953;2500;248453;ATM;Gagal
TRX184254;2026-02-16;1000000313;Eka Lestari;TV Kabel;Transvision;3536399444;235706;3000;238706;Teller;Gagal
TRX184307;2026-01-01;1000003136;Hadi Wijaya;TV Kabel;Transvision;3861581590;426501;2000;428501;Mobile Banking;Sukses
TRX184406;2026-01-06;1000003662;Intan Sari;TV Kabel;First Media;4137915614;475911;2000;477911;ATM;Sukses
TRX184490;2026-01-24;1000004444;Fajar Hidayat;Internet;Biznet;2636207893;487339;3000;490339;Teller;Gagal
TRX184500;2026-01-14;1000003868;Joko Susilo;BPJS;BPJS Kesehatan;7317640965;201513;2500;204013;Teller;Sukses
TRX184525;2026-01-08;1000000401;Gina Marlina;Internet;Biznet;5368942975;397215;2500;399715;Mobile Banking;Sukses
TRX184672;2026-02-17;1000004406;Budi Santoso;TV Kabel;Transvision;4677786793;432207;2500;434707;Internet Banking;Sukses
TRX184724;2026-02-25;1000001642;Budi Santoso;Air;PDAM;1285239333;209204;3000;212204;ATM;Sukses
TRX184789;2026-01-31;1000002446;Gina Marlina;TV Kabel;First Media;4667977395;102448;2500;104948;Teller;Gagal
TRX184871;2026-03-11;1000002236;Gina Marlina;BPJS;BPJS Kesehatan;6593923513;115482;2000;117482;Teller;Gagal
TRX184897;2026-03-03;1000004361;Fajar Hidayat;BPJS;BPJS Kesehatan;8116893639;488065;2000;490065;EDC;Gagal
TRX184943;2026-01-07;1000000032;Citra Dewi;Internet;Biznet;9400892804;208369;2000;210369;Mobile Banking;Sukses
TRX184986;2026-02-12;1000002169;Andi Saputra;BPJS;BPJS Kesehatan;9498307830;96353;2000;98353;EDC;Sukses
TRX184998;2026-01-06;1000003516;Eka Lestari;TV Kabel;First Media;1933856981;149497;3000;152497;Internet Banking;Gagal
TRX185004;2026-03-14;1000001974;Dedi Pratama;Listrik;PLN;7614115431;114975;2500;117475;ATM;Gagal
TRX185034;2026-03-15;1000003677;Dedi Pratama;TV Kabel;Transvision;9305036426;193600;2000;195600;EDC;Gagal
TRX185074;2026-03-08;1000004809;Budi Santoso;BPJS;BPJS Kesehatan;9735968976;286502;2500;289002;Internet Banking;Sukses
TRX185095;2026-01-26;1000001760;Dedi Pratama;TV Kabel;First Media;1049284267;214810;2500;217310;ATM;Sukses
TRX185099;2026-03-11;1000004648;Gina Marlina;TV Kabel;Transvision;6979311874;401596;2000;403596;Mobile Banking;Sukses
TRX185102;2026-01-18;1000002575;Hadi Wijaya;Listrik;PLN;5537271100;395479;3000;398479;Internet Banking;Sukses
TRX185168;2026-02-10;1000003125;Gina Marlina;Internet;IndiHome;4306620430;497175;3000;500175;EDC;Sukses
TRX185203;2026-01-12;1000004876;Fajar Hidayat;BPJS;BPJS Kesehatan;4232109324;360479;3000;363479;Internet Banking;Sukses
TRX185240;2026-01-12;1000004555;Andi Saputra;Internet;IndiHome;9795502347;374766;2000;376766;Internet Banking;Sukses
TRX185267;2026-03-20;1000003928;Citra Dewi;BPJS;BPJS Kesehatan;2410359443;429126;2000;431126;Internet Banking;Sukses
TRX185302;2026-02-17;1000001828;Eka Lestari;BPJS;BPJS Kesehatan;4953994316;465489;2000;467489;Teller;Sukses
TRX185307;2026-02-13;1000002631;Budi Santoso;Internet;IndiHome;1622087029;369218;2500;371718;Mobile Banking;Sukses
TRX185449;2026-01-11;1000001520;Intan Sari;TV Kabel;First Media;9513394650;152502;2000;154502;Internet Banking;Sukses
TRX185454;2026-04-01;1000000480;Fajar Hidayat;Air;PDAM;6993601915;442759;3000;445759;ATM;Gagal
TRX185531;2026-01-09;1000004577;Joko Susilo;TV Kabel;Transvision;4253116291;481713;2000;483713;Internet Banking;Sukses
TRX185557;2026-03-07;1000003183;Gina Marlina;BPJS;BPJS Kesehatan;5956035042;374930;2000;376930;Teller;Sukses
TRX185597;2026-03-18;1000003401;Dedi Pratama;TV Kabel;First Media;1970794773;170259;3000;173259;Teller;Sukses
TRX185599;2026-01-08;1000000148;Andi Saputra;Internet;Biznet;4459038304;215174;2500;217674;Internet Banking;Sukses
TRX185644;2026-03-01;1000003520;Hadi Wijaya;Internet;IndiHome;4823863900;106324;3000;109324;Internet Banking;Sukses
TRX185694;2026-03-25;1000002671;Andi Saputra;Air;PDAM;3879310666;203352;3000;206352;EDC;Sukses
TRX185712;2026-03-25;1000003536;Intan Sari;BPJS;BPJS Kesehatan;5239147725;85220;3000;88220;Mobile Banking;Sukses
TRX185714;2026-01-06;1000004087;Dedi Pratama;TV Kabel;Transvision;6678325877;464192;2000;466192;Teller;Gagal
TRX185767;2026-01-23;1000003270;Fajar Hidayat;Internet;Biznet;8449184175;425871;2000;427871;Teller;Gagal
TRX185793;2026-01-29;1000004535;Budi Santoso;Internet;IndiHome;9633962845;404031;2500;406531;Internet Banking;Sukses
TRX185900;2026-03-09;1000001218;Fajar Hidayat;Internet;IndiHome;6028608493;179421;3000;182421;ATM;Sukses
TRX185901;2026-02-25;1000000447;Hadi Wijaya;Internet;IndiHome;4890741510;372622;3000;375622;ATM;Gagal
TRX185916;2026-03-15;1000001015;Dedi Pratama;BPJS;BPJS Kesehatan;8480104820;404724;3000;407724;Teller;Gagal
TRX185951;2026-02-04;1000003580;Citra Dewi;Air;PDAM;7806817192;218326;2500;220826;EDC;Sukses
TRX185973;2026-02-14;1000003409;Citra Dewi;Internet;Biznet;2625067202;493250;2500;495750;Mobile Banking;Sukses
TRX186008;2026-03-11;1000001897;Budi Santoso;Internet;Biznet;7489516858;474438;2500;476938;EDC;Sukses
TRX186031;2026-03-24;1000003315;Hadi Wijaya;Internet;IndiHome;6996132993;130738;2500;133238;ATM;Sukses
TRX186043;2026-02-18;1000002866;Citra Dewi;Listrik;PLN;9202508214;142391;2500;144891;Mobile Banking;Sukses
TRX186147;2026-02-27;1000001766;Budi Santoso;Air;PDAM;7459854789;393964;2000;395964;Teller;Sukses
TRX186181;2026-03-16;1000002449;Budi Santoso;Internet;IndiHome;7524639465;133980;2000;135980;Mobile Banking;Gagal
TRX186199;2026-02-08;1000003898;Joko Susilo;Internet;Biznet;9222717167;158988;2000;160988;EDC;Sukses
TRX186378;2026-01-07;1000003613;Joko Susilo;TV Kabel;First Media;5464914609;128362;3000;131362;Internet Banking;Sukses
TRX186380;2026-01-13;1000004355;Joko Susilo;TV Kabel;Transvision;7881804812;85540;3000;88540;ATM;Gagal
TRX186434;2026-02-01;1000000989;Gina Marlina;TV Kabel;First Media;3329739460;196055;2000;198055;Teller;Sukses
TRX186451;2026-01-16;1000001577;Gina Marlina;Internet;Biznet;2908136088;359948;2500;362448;ATM;Sukses
TRX186514;2026-03-29;1000004219;Intan Sari;TV Kabel;Transvision;9635984586;251375;3000;254375;EDC;Sukses
TRX186610;2026-02-08;1000000736;Dedi Pratama;Listrik;PLN;3561393070;76175;3000;79175;EDC;Sukses
TRX186631;2026-01-18;1000000839;Andi Saputra;BPJS;BPJS Kesehatan;6082260036;250294;3000;253294;ATM;Sukses
TRX186675;2026-02-06;1000001320;Fajar Hidayat;Internet;Biznet;3185072837;335814;2500;338314;Mobile Banking;Sukses
TRX186813;2026-02-10;1000003317;Gina Marlina;TV Kabel;Transvision;4513550101;416433;2500;418933;Internet Banking;Gagal
TRX186845;2026-01-04;1000003490;Joko Susilo;Internet;Biznet;3273794935;234727;2500;237227;EDC;Gagal
TRX186871;2026-01-14;1000004656;Dedi Pratama;Internet;Biznet;7082322131;84844;2000;86844;EDC;Gagal
TRX186878;2026-04-01;1000002456;Andi Saputra;TV Kabel;Transvision;4554517080;220632;2500;223132;ATM;Sukses
TRX186879;2026-02-14;1000004474;Dedi Pratama;Air;PDAM;5452682694;352348;3000;355348;Mobile Banking;Sukses
TRX186918;2026-03-28;1000001553;Citra Dewi;Internet;IndiHome;5171033613;274233;3000;277233;EDC;Gagal
TRX186976;2026-01-04;1000000847;Fajar Hidayat;TV Kabel;First Media;1792347182;309365;3000;312365;Internet Banking;Sukses
TRX187000;2026-03-13;1000002410;Citra Dewi;Listrik;PLN;1488057243;268888;3000;271888;EDC;Sukses
TRX187020;2026-03-05;1000004499;Fajar Hidayat;TV Kabel;Transvision;7728038893;378203;2500;380703;EDC;Sukses
TRX187059;2026-03-11;1000003279;Fajar Hidayat;TV Kabel;First Media;2873789485;494842;2000;496842;EDC;Sukses
TRX187062;2026-01-17;1000001292;Andi Saputra;TV Kabel;Transvision;7289693727;67525;3000;70525;Internet Banking;Sukses
TRX187099;2026-01-22;1000004990;Andi Saputra;Air;PDAM;3726835236;361805;3000;364805;ATM;Sukses
TRX187144;2026-03-20;1000000231;Budi Santoso;Listrik;PLN;2438564436;170488;3000;173488;Internet Banking;Sukses
TRX187177;2026-01-04;1000004554;Hadi Wijaya;BPJS;BPJS Kesehatan;8729728676;352748;3000;355748;ATM;Sukses
TRX187189;2026-01-30;1000003138;Hadi Wijaya;Listrik;PLN;3945154988;471595;3000;474595;ATM;Sukses
TRX187231;2026-01-11;1000001162;Joko Susilo;Air;PDAM;6096451060;313187;2000;315187;EDC;Gagal
TRX187249;2026-01-03;1000003259;Intan Sari;TV Kabel;First Media;6847203560;303187;3000;306187;ATM;Sukses
TRX187265;2026-03-24;1000002794;Hadi Wijaya;Internet;Biznet;9559629162;211747;2500;214247;Internet Banking;Sukses
TRX187275;2026-02-20;1000002571;Intan Sari;TV Kabel;First Media;9675468896;269162;3000;272162;Teller;Sukses
TRX187315;2026-03-22;1000000431;Joko Susilo;Internet;Biznet;3800852664;152613;2000;154613;Mobile Banking;Gagal
TRX187345;2026-03-25;1000004127;Joko Susilo;TV Kabel;First Media;2082780630;492013;2000;494013;Mobile Banking;Sukses
TRX187384;2026-01-09;1000003522;Eka Lestari;Internet;IndiHome;2852967842;491180;2500;493680;Teller;Gagal
TRX187468;2026-03-19;1000002202;Andi Saputra;BPJS;BPJS Kesehatan;4915742960;158424;3000;161424;ATM;Gagal
TRX187627;2026-02-04;1000000168;Andi Saputra;Listrik;PLN;3518530598;131174;3000;134174;Internet Banking;Sukses
TRX187649;2026-02-03;1000003796;Eka Lestari;TV Kabel;Transvision;2168723227;489764;2500;492264;Mobile Banking;Sukses
TRX187770;2026-02-01;1000001756;Andi Saputra;Listrik;PLN;4151046457;216731;2500;219231;EDC;Sukses
TRX187898;2026-03-09;1000004201;Dedi Pratama;Air;PDAM;3948179826;263840;2500;266340;ATM;Gagal
TRX187910;2026-02-16;1000002604;Intan Sari;TV Kabel;First Media;8282233465;336521;2000;338521;EDC;Gagal
TRX187914;2026-01-22;1000002452;Andi Saputra;Air;PDAM;6237119532;68755;2000;70755;Internet Banking;Gagal
TRX187983;2026-02-14;1000004120;Hadi Wijaya;BPJS;BPJS Kesehatan;8076405269;275416;2000;277416;Teller;Sukses
TRX188045;2026-03-16;1000001637;Dedi Pratama;BPJS;BPJS Kesehatan;2905585828;385853;2500;388353;Mobile Banking;Sukses
TRX188064;2026-01-24;1000002877;Joko Susilo;TV Kabel;First Media;7790522552;136367;2500;138867;Internet Banking;Gagal
TRX188112;2026-02-04;1000000384;Gina Marlina;TV Kabel;First Media;5796124799;399217;2000;401217;EDC;Gagal
TRX188142;2026-03-12;1000002454;Citra Dewi;Internet;IndiHome;2043148734;428385;3000;431385;EDC;Sukses
TRX188164;2026-02-10;1000002584;Joko Susilo;BPJS;BPJS Kesehatan;8810505024;293686;2500;296186;ATM;Sukses
TRX188195;2026-01-23;1000000933;Citra Dewi;Internet;Biznet;3036788716;384802;3000;387802;Teller;Sukses
TRX188209;2026-02-20;1000002894;Hadi Wijaya;Internet;Biznet;6976301782;293532;3000;296532;Teller;Gagal
TRX188292;2026-02-17;1000003177;Fajar Hidayat;TV Kabel;First Media;7690066297;165350;2000;167350;Teller;Sukses
TRX188324;2026-03-14;1000002587;Eka Lestari;TV Kabel;First Media;3575769597;446584;3000;449584;Teller;Sukses
TRX188380;2026-03-07;1000003216;Citra Dewi;Internet;Biznet;5965822621;296407;2500;298907;Teller;Sukses
TRX188386;2026-03-24;1000002021;Budi Santoso;Internet;Biznet;7757237536;368246;2000;370246;ATM;Gagal
TRX188411;2026-02-27;1000004886;Dedi Pratama;TV Kabel;First Media;1997072152;190018;2500;192518;Internet Banking;Gagal
TRX188451;2026-02-05;1000004898;Fajar Hidayat;TV Kabel;Transvision;8672495148;268176;3000;271176;Teller;Sukses
TRX188461;2026-03-20;1000000571;Budi Santoso;Listrik;PLN;1529524814;419890;2000;421890;EDC;Sukses
TRX188541;2026-02-23;1000000515;Eka Lestari;Internet;IndiHome;1993068257;57695;2000;59695;Internet Banking;Sukses
TRX188643;2026-03-25;1000003109;Eka Lestari;Listrik;PLN;6745999389;342603;2000;344603;ATM;Gagal
TRX188649;2026-01-20;1000004487;Joko Susilo;TV Kabel;Transvision;4755448774;343722;2500;346222;Internet Banking;Sukses
TRX188671;2026-02-06;1000003754;Budi Santoso;Listrik;PLN;7888282377;207415;3000;210415;Teller;Sukses
TRX188688;2026-03-27;1000000211;Budi Santoso;Internet;Biznet;6905836931;150954;2500;153454;Mobile Banking;Sukses
TRX188724;2026-03-11;1000003709;Dedi Pratama;Internet;IndiHome;7605154504;487781;2000;489781;Mobile Banking;Sukses
TRX188725;2026-02-23;1000002738;Budi Santoso;TV Kabel;First Media;5742653823;261622;3000;264622;EDC;Sukses
TRX188740;2026-02-21;1000003404;Gina Marlina;Air;PDAM;9375373659;171994;2000;173994;Teller;Sukses
TRX188746;2026-02-09;1000001404;Gina Marlina;Air;PDAM;7037286417;168193;2000;170193;Teller;Sukses
TRX188774;2026-02-23;1000001577;Gina Marlina;BPJS;BPJS Kesehatan;4080305816;136594;3000;139594;Internet Banking;Sukses
TRX188876;2026-03-03;1000000484;Hadi Wijaya;TV Kabel;First Media;9818741555;143036;2500;145536;Mobile Banking;Sukses
TRX188902;2026-01-30;1000004233;Joko Susilo;TV Kabel;Transvision;2656122604;198828;3000;201828;Internet Banking;Sukses
TRX188917;2026-03-22;1000001864;Dedi Pratama;Listrik;PLN;1552364503;232259;2500;234759;Teller;Sukses
TRX188990;2026-02-13;1000003025;Budi Santoso;Air;PDAM;6568405550;498563;2000;500563;Internet Banking;Sukses
TRX189002;2026-03-15;1000001955;Gina Marlina;Air;PDAM;3275849625;139561;2000;141561;Internet Banking;Gagal
TRX189052;2026-01-02;1000000687;Intan Sari;TV Kabel;Transvision;3049604679;196422;2000;198422;Teller;Sukses
TRX189058;2026-01-19;1000004704;Andi Saputra;Internet;IndiHome;1997403441;61270;2500;63770;Mobile Banking;Sukses
TRX189144;2026-03-13;1000002461;Intan Sari;Internet;Biznet;2438987973;458482;3000;461482;Teller;Gagal
TRX189157;2026-01-02;1000000856;Fajar Hidayat;Listrik;PLN;2395400497;443215;3000;446215;Teller;Sukses
TRX189204;2026-03-21;1000001515;Intan Sari;Internet;Biznet;5623813289;274564;2500;277064;ATM;Sukses
TRX189213;2026-03-17;1000003111;Dedi Pratama;Air;PDAM;9468546883;327763;3000;330763;Teller;Gagal
TRX189256;2026-01-14;1000002089;Eka Lestari;Internet;IndiHome;4026535620;153036;3000;156036;Mobile Banking;Sukses
TRX189277;2026-01-03;1000003713;Andi Saputra;Internet;Biznet;1545793567;204092;2000;206092;Mobile Banking;Sukses
TRX189333;2026-01-22;1000003226;Citra Dewi;Internet;IndiHome;2176380535;456986;2000;458986;Internet Banking;Sukses
TRX189337;2026-01-10;1000003922;Joko Susilo;TV Kabel;First Media;5641913175;57585;2500;60085;Teller;Sukses
TRX189400;2026-03-22;1000001148;Gina Marlina;TV Kabel;First Media;9401183795;284677;2500;287177;Mobile Banking;Sukses
TRX189437;2026-01-17;1000000478;Joko Susilo;TV Kabel;Transvision;2433301004;265935;2500;268435;Internet Banking;Sukses
TRX189506;2026-01-19;1000000726;Budi Santoso;Air;PDAM;1335893313;415507;3000;418507;Mobile Banking;Sukses
TRX189524;2026-03-10;1000003976;Citra Dewi;Internet;IndiHome;2384560291;77540;3000;80540;EDC;Gagal
TRX189681;2026-01-26;1000002180;Citra Dewi;TV Kabel;Transvision;5389852218;135724;2500;138224;ATM;Gagal
TRX189694;2026-03-25;1000004462;Fajar Hidayat;BPJS;BPJS Kesehatan;3619542662;222826;3000;225826;Mobile Banking;Sukses
TRX189737;2026-03-14;1000003297;Intan Sari;Air;PDAM;3704569140;57356;3000;60356;Mobile Banking;Sukses
TRX189954;2026-01-12;1000001346;Budi Santoso;Listrik;PLN;4838387782;61349;2000;63349;Mobile Banking;Gagal
TRX189988;2026-03-02;1000001608;Fajar Hidayat;BPJS;BPJS Kesehatan;6193419733;288158;2500;290658;ATM;Sukses
TRX190022;2026-03-28;1000002274;Intan Sari;TV Kabel;Transvision;4181349203;487033;2000;489033;Teller;Gagal
TRX190202;2026-01-31;1000004322;Eka Lestari;BPJS;BPJS Kesehatan;8371928297;221594;3000;224594;Teller;Gagal
TRX190214;2026-03-07;1000000054;Citra Dewi;Internet;IndiHome;2375148524;92974;2500;95474;Teller;Sukses
TRX190221;2026-01-29;1000000239;Budi Santoso;Listrik;PLN;7315220169;284739;3000;287739;ATM;Gagal
TRX190236;2026-03-23;1000002509;Joko Susilo;Listrik;PLN;6206084894;199749;3000;202749;Teller;Gagal
TRX190255;2026-01-09;1000003093;Budi Santoso;Listrik;PLN;1817853566;418790;3000;421790;Teller;Sukses
TRX190285;2026-01-13;1000002317;Fajar Hidayat;Air;PDAM;1021765502;181624;3000;184624;Internet Banking;Sukses
TRX190311;2026-02-14;1000000971;Intan Sari;Air;PDAM;1981923099;470809;3000;473809;Internet Banking;Sukses
TRX190324;2026-03-29;1000002210;Citra Dewi;TV Kabel;First Media;6541130594;383536;2500;386036;EDC;Sukses
TRX190346;2026-02-07;1000004844;Citra Dewi;Air;PDAM;2458691068;278151;2500;280651;Mobile Banking;Sukses
TRX190404;2026-03-11;1000000355;Dedi Pratama;TV Kabel;Transvision;2736368044;396805;3000;399805;Teller;Sukses
TRX190405;2026-01-24;1000003746;Eka Lestari;Internet;IndiHome;6571063619;225945;3000;228945;EDC;Sukses
TRX190433;2026-01-14;1000002274;Intan Sari;Listrik;PLN;4843922191;490976;3000;493976;Mobile Banking;Sukses
TRX190500;2026-03-24;1000000087;Citra Dewi;TV Kabel;First Media;5210512204;153227;3000;156227;Teller;Sukses
TRX190536;2026-01-15;1000003462;Andi Saputra;Listrik;PLN;7571717656;222177;3000;225177;EDC;Gagal
TRX190606;2026-01-07;1000002334;Dedi Pratama;Internet;IndiHome;8537891475;197201;3000;200201;Mobile Banking;Gagal
TRX190615;2026-01-04;1000003316;Fajar Hidayat;Internet;IndiHome;2401860262;435653;2500;438153;ATM;Gagal
TRX190679;2026-03-01;1000000860;Budi Santoso;Internet;Biznet;8895010657;314437;2500;316937;ATM;Sukses
TRX190714;2026-03-12;1000000741;Gina Marlina;Listrik;PLN;8011959900;353903;3000;356903;Mobile Banking;Gagal
TRX190727;2026-03-30;1000003111;Dedi Pratama;Air;PDAM;8429312740;200030;3000;203030;ATM;Gagal
TRX190745;2026-03-30;1000003608;Eka Lestari;Internet;IndiHome;2754951605;228367;2500;230867;ATM;Gagal
TRX190746;2026-03-18;1000002856;Andi Saputra;BPJS;BPJS Kesehatan;3207602821;321843;2000;323843;Internet Banking;Sukses
TRX190795;2026-03-13;1000002607;Dedi Pratama;Internet;Biznet;7793503948;404053;2500;406553;ATM;Gagal
TRX190825;2026-02-09;1000002398;Intan Sari;TV Kabel;Transvision;2303371779;96565;3000;99565;ATM;Sukses
TRX190841;2026-01-13;1000002265;Gina Marlina;Listrik;PLN;2320689676;114816;3000;117816;ATM;Sukses
TRX190854;2026-03-28;1000001850;Dedi Pratama;TV Kabel;First Media;4087411636;442265;3000;445265;EDC;Sukses
TRX190943;2026-03-24;1000004732;Intan Sari;Air;PDAM;4954921929;337499;3000;340499;ATM;Sukses
TRX190986;2026-02-08;1000004765;Citra Dewi;Internet;IndiHome;5462470665;328009;2500;330509;Teller;Sukses
TRX191053;2026-03-27;1000002317;Fajar Hidayat;Internet;IndiHome;1463247726;294154;2500;296654;ATM;Sukses
TRX191294;2026-03-22;1000003901;Budi Santoso;TV Kabel;First Media;9342464627;308173;3000;311173;ATM;Gagal
TRX191295;2026-03-15;1000004505;Eka Lestari;Internet;IndiHome;2312704332;258716;3000;261716;Internet Banking;Gagal
TRX191418;2026-01-06;1000000527;Joko Susilo;TV Kabel;Transvision;8627758453;278037;2500;280537;EDC;Gagal
TRX191429;2026-02-09;1000002487;Eka Lestari;Listrik;PLN;3242361852;58192;2000;60192;ATM;Gagal
TRX191467;2026-02-07;1000000767;Hadi Wijaya;BPJS;BPJS Kesehatan;4596094085;431492;3000;434492;EDC;Sukses
TRX191570;2026-01-30;1000002458;Hadi Wijaya;TV Kabel;First Media;5067379639;195268;2000;197268;Internet Banking;Sukses
TRX191641;2026-03-26;1000001802;Joko Susilo;Internet;IndiHome;8968338687;180463;3000;183463;EDC;Gagal
TRX191727;2026-02-27;1000002281;Joko Susilo;Listrik;PLN;3558727707;336808;2500;339308;EDC;Gagal
TRX191754;2026-02-01;1000000801;Intan Sari;Internet;IndiHome;3763755342;354201;2000;356201;Teller;Sukses
TRX191755;2026-01-03;1000003812;Hadi Wijaya;Internet;Biznet;3399712147;369305;3000;372305;Mobile Banking;Gagal
TRX191767;2026-03-15;1000003790;Andi Saputra;BPJS;BPJS Kesehatan;8491883861;320440;2500;322940;Internet Banking;Sukses
TRX191784;2026-01-01;1000002263;Eka Lestari;Listrik;PLN;2253159807;416390;3000;419390;Teller;Gagal
TRX191798;2026-02-24;1000001947;Fajar Hidayat;BPJS;BPJS Kesehatan;7997982670;187370;2500;189870;Internet Banking;Gagal
TRX191828;2026-02-25;1000004445;Gina Marlina;Listrik;PLN;6062569898;371672;3000;374672;Mobile Banking;Sukses
TRX191941;2026-03-25;1000000939;Citra Dewi;BPJS;BPJS Kesehatan;1267578229;180108;3000;183108;Internet Banking;Sukses
TRX191983;2026-02-12;1000003286;Citra Dewi;BPJS;BPJS Kesehatan;8145136944;454697;3000;457697;Mobile Banking;Sukses
TRX192023;2026-02-18;1000004552;Gina Marlina;TV Kabel;Transvision;7019038463;320925;2000;322925;EDC;Sukses
TRX192056;2026-03-06;1000002946;Andi Saputra;Internet;IndiHome;3551964649;475660;3000;478660;ATM;Sukses
TRX192062;2026-02-17;1000004135;Andi Saputra;TV Kabel;First Media;6445064089;461484;2500;463984;EDC;Gagal
TRX192087;2026-01-31;1000000286;Citra Dewi;TV Kabel;Transvision;8523683513;466711;3000;469711;EDC;Sukses
TRX192094;2026-01-13;1000003040;Intan Sari;Internet;IndiHome;7169902191;223129;2000;225129;Teller;Sukses
TRX192169;2026-02-28;1000003133;Eka Lestari;BPJS;BPJS Kesehatan;9263069916;433554;2500;436054;EDC;Gagal
TRX192314;2026-01-30;1000004757;Budi Santoso;TV Kabel;First Media;6292800223;275156;3000;278156;Teller;Gagal
